ts,p0,p1,p2,p3
106.9058410,0.0994924,194.9410847,175.6354858,153.2965275
106.9417440,0.1123161,195.2255277,175.5142857,153.2507609
106.9736590,0.1082434,195.2725063,175.9718063,153.3568929
107.0035770,0.1116069,194.9204713,176.1029946,153.6547865
107.0344940,0.1296327,195.2397267,175.9548470,153.6262996
107.0664080,0.1460773,194.9510875,175.7793524,153.3785061
107.1009250,0.1498670,195.2196202,175.9169537,153.2618321
107.1298470,0.1452473,195.6338196,175.9449241,153.4099434
107.1777260,0.1302691,194.9568149,175.5945286,153.1384465
107.2116340,0.0934633,195.1736369,175.5273598,153.1634747
107.2425510,0.0423178,195.1622949,175.8369191,153.2624030
107.2714730,-0.0030571,195.2289370,175.7369094,153.4559055
107.3054070,-0.0367415,194.5088826,175.7405106,153.2883215
107.3383190,-0.0586168,195.3157895,175.8198037,153.7164238
107.3722270,-0.0862200,194.7308980,174.8311343,151.9783379
107.4021460,-0.1475953,195.1611010,174.9992916,152.4613439
107.4340600,-0.2443807,194.9335748,174.4403518,150.6689084
107.4689460,-0.3744771,194.4332171,173.9958966,150.7683627
107.4969070,-0.5270729,194.8351947,174.1624048,150.7390669
107.5318130,-0.6633676,194.8795471,174.2699444,151.3628263
107.5787700,-0.7313737,195.2188170,175.2019614,152.3170906
107.6106840,-0.6835907,196.0610897,175.6303110,152.9692011
107.6426030,-0.5083897,195.9303453,176.1090333,152.6050262
107.6776230,-0.2427028,195.7774235,175.7725416,152.9444057
107.7075430,0.0549608,196.0987741,176.0961616,153.9853296
107.7394570,0.3401477,196.0694828,176.0129293,153.4768062
107.7703340,0.5796480,195.8498994,175.9891348,153.4599598
107.8022470,0.7627343,196.1986206,176.6692323,153.1398441
107.8361560,0.8960881,196.3869713,176.3446728,153.2523943
107.8660750,0.9646379,196.4070179,176.1716048,153.6425321
107.8999840,0.9500283,196.0414963,175.9294763,153.4556608
107.9299030,0.8604451,195.8993850,176.1388245,153.4095171
107.9785600,0.7236873,195.5494615,176.1063024,153.4221181
108.0074820,0.5571829,195.5769727,175.7091811,153.5400496
108.0413910,0.3779805,195.8221665,176.2886660,153.0950853
108.0723070,0.2139041,195.7759118,175.9322270,153.6039948
108.1072130,0.0713517,195.5516552,175.9088909,152.9600960
108.1381300,-0.0617074,195.9394246,175.4095421,153.0309968
108.1681440,-0.1983802,195.5673645,175.2290895,152.8878093
108.2060630,-0.3348514,194.9047478,175.3573191,152.9694996
108.2339880,-0.4465596,195.5349210,175.5291175,153.0785471
108.2679270,-0.5113166,195.1677638,175.6880112,153.1543986
108.2978470,-0.5365141,195.2637099,175.0012986,152.1588253
108.3297600,-0.5497181,194.8279538,175.1044033,152.4302650
108.3786660,-0.5579905,195.0826910,175.0356392,152.5648213
108.4125740,-0.5604497,194.9787996,174.7762516,152.4345576
108.4424940,-0.5540314,195.2609882,175.1906638,152.8182277
108.4744450,-0.5210806,194.8732523,175.2542047,152.1355623
108.5064160,-0.4674694,194.2958270,174.6614379,152.1806938
108.5373330,-0.4229066,194.8228571,174.5893734,152.5429574
108.5722380,-0.4006250,194.7747092,174.3564997,151.7975721
108.6021700,-0.3905564,194.9137913,174.6746056,151.8510941
108.6340840,-0.3704379,194.5092369,174.7285141,151.4479920
108.6659970,-0.3325271,193.9711087,174.4915525,151.3094072
108.6979120,-0.2817345,194.6420513,174.7366154,151.6850256
108.7298250,-0.2234747,195.0369209,174.3016387,151.5196237
108.7796910,-0.1703897,194.2863655,174.3653768,151.1747366
108.8096160,-0.1240356,194.4142699,174.4255727,151.5004541
108.8435250,-0.0711729,194.6525159,174.6784310,151.5253605
108.8744410,-0.0056562,194.5896479,174.5110483,151.8839673
108.9063550,0.0677098,194.4962206,174.6921348,152.2259448
108.9402900,0.1454471,194.5620763,174.6899727,152.1202064
108.9732020,0.2221622,194.5530066,174.6458818,152.1024760
109.0041400,0.2888982,193.9024631,174.6595074,152.2775369
109.0340590,0.3429542,194.4132745,174.7498496,152.0181472
109.0669700,0.3764770,194.5099291,174.2988855,151.5195542
109.1018760,0.3667782,194.2933009,173.8816256,151.4802878
109.1298000,0.3026200,193.6384958,173.8170239,150.6324302
109.1776710,0.1900614,194.3298685,173.2641394,150.5959442
109.2095850,0.0546942,193.8207337,174.0061816,151.0369882
109.2424960,-0.0606823,193.9284172,173.7062635,150.4318626
109.2744100,-0.1378863,194.1343693,173.7896608,150.8726386
109.3083560,-0.1759410,194.3007989,173.8227161,151.0167964
109.3352520,-0.1702088,194.1736718,174.0109958,151.3945124
109.3691610,-0.1266573,193.6758074,173.7965671,150.2963640
109.3990800,-0.0567506,193.8530170,174.1424446,151.2587932
109.4309940,0.0270122,194.2370963,173.7470142,150.3397030
109.4669030,0.1060322,193.7193721,173.9071414,151.0281141
109.4978190,0.1684343,194.2537934,173.7306173,150.5402203
109.5267410,0.2146169,193.4192383,174.0099081,150.5967592
109.5776030,0.2463016,193.8211272,173.7211168,150.7745598
109.6095170,0.2647764,194.0750914,174.0601567,150.8971279
109.6414600,0.2761926,193.4258721,173.9163206,150.9514120
109.6773780,0.2778636,193.0317116,173.7594257,151.0413180
109.7043050,0.2650617,193.9507394,173.9152260,151.2924391
109.7372150,0.2488959,193.6276739,174.0711998,150.9108195
109.7691300,0.2360928,193.5063490,173.8781614,151.2431525
109.8014700,0.2188215,193.3754953,173.8113660,151.2396246
109.8323870,0.1920365,193.4377665,173.8128314,151.0719559
109.8652340,0.1662159,193.5715632,174.1624961,150.8283949
109.8982110,0.1595946,193.9937219,174.3222769,150.7049283
109.9291390,0.1682403,193.5065356,173.8798494,151.6339015
109.9800010,0.1748785,194.1237444,174.2250181,151.6227607
110.0069290,0.1836201,193.6872127,174.3575010,151.0135813
110.0418340,0.1924651,193.7129941,173.9322960,150.8075063
110.0727510,0.1842837,193.6414675,174.0679848,151.1282512
110.1076570,0.1512104,193.3207468,173.6822065,150.6848434
110.1385730,0.0919929,193.4580693,173.7783059,150.7640473
110.1694900,0.0104501,193.5140226,173.4412107,149.8135252
110.2004060,-0.0780607,193.6390458,173.9153589,150.6136221
110.2333180,-0.1509964,193.7942971,173.7138047,150.1469907
110.2652310,-0.2150856,193.7152241,173.0449200,149.7419218
110.2981420,-0.2852284,193.8744338,173.4602339,150.2254293
110.3290590,-0.3414187,193.6566596,173.5315011,150.1780127
110.3749350,-0.3695487,193.0909659,173.3032889,150.4327644
110.4108450,-0.3788119,193.8990989,173.2610017,150.1607293
110.4417610,-0.3699171,193.7492958,173.5030777,150.3552426
110.4756700,-0.3336867,194.0117364,173.5770722,150.3604736
110.5025970,-0.2767146,193.6359476,173.2759517,149.4551695
110.5385010,-0.2234919,193.5588513,173.0509381,149.6866157
110.5714110,-0.1884044,193.2229837,173.1083817,149.1848181
110.6013300,-0.1640379,193.7916971,173.2345885,149.9354334
110.6332440,-0.1336749,193.4696348,173.4646879,149.6168824
110.6661690,-0.0916393,193.3420887,173.2209083,149.4935119
110.6990660,-0.0515919,193.5794931,173.0653540,149.6950147
110.7279880,-0.0176755,193.9013595,173.4474655,149.9570028
110.7788800,0.0213709,194.1419952,173.3380838,149.9800270
110.8077730,0.0498911,193.5139450,172.6007258,148.8364956
110.8406840,0.0483586,193.7987507,173.0876627,149.9908381
110.8735950,0.0380020,193.8969403,173.2232789,150.0952036
110.9065060,0.0527367,194.2282938,173.7807962,150.1055271
110.9404150,0.1119383,194.0357660,173.9207153,150.3107298
110.9703340,0.2190691,194.9009243,174.3948489,150.7068231
111.0032450,0.3588504,194.6061138,174.1810389,150.9535268
111.0331640,0.5082150,194.7408974,174.7076844,151.1312017
111.0650840,0.6542140,194.8543489,174.7467833,151.3668554
111.1019840,0.7819123,195.1720709,174.8206775,151.3969750
111.1289110,0.8740629,194.9800664,174.9515158,151.4977159
111.1770980,0.9190187,194.8756158,174.7844828,151.6642036
111.2080210,0.9009963,194.6439942,174.5093033,151.6906140
111.2419280,0.8248714,194.9678814,175.1036648,151.9331892
111.2748400,0.7144836,194.7336487,174.6945701,151.8596257
111.3077500,0.5783914,195.0576106,174.8207440,151.8285152
111.3386670,0.4202482,194.4138072,174.5536152,151.8661152
111.3695840,0.2465420,194.9083068,174.5075470,151.5975973
111.4014970,0.0628646,194.7534888,174.2689213,151.3727208
111.4304260,-0.1205304,193.8747164,174.3298618,151.2777892
111.4673260,-0.2791111,194.4918891,174.7408624,151.2152977
111.4972460,-0.3971709,195.0347094,174.1933662,151.1449990
111.5301560,-0.4835567,194.4202467,174.4447071,151.7246660
111.5750350,-0.5436460,194.5418223,174.1984226,150.5960980
111.6091630,-0.5859339,194.7584960,173.9997934,151.1856213
111.6371680,-0.6248716,194.0418204,173.8065806,150.7220172
111.6750650,-0.6641358,194.3312858,173.7811556,150.6342530
111.7049900,-0.6918392,194.2574051,174.0424489,150.3571131
111.7398950,-0.6934104,194.4556323,173.9175513,150.5652891
111.7698150,-0.6705517,194.5253276,173.8594862,150.9772000
111.8007420,-0.6263304,194.3149344,174.0938346,150.9149136
111.8366340,-0.5616937,193.9140383,173.8622964,150.5789528
111.8648430,-0.4825850,194.4751215,174.1521672,150.7246302
111.8987520,-0.3895545,194.5523310,174.1493259,151.3181023
111.9296680,-0.2848219,194.5596806,174.2525148,150.8422690
111.9795340,-0.1751995,194.5242898,174.3036229,151.1928777
112.0094530,-0.0637114,194.1603411,174.5188728,151.3004055
112.0453560,0.0486464,194.5118739,174.5923468,151.4294307
112.0732800,0.1507440,194.5291637,174.3525357,150.9837465
112.1075590,0.2196010,194.8153576,174.1033130,151.1025906
112.1374780,0.2542322,195.1541620,174.7001950,151.1543672
112.1693920,0.2722259,194.3989733,174.3220739,151.5790554
112.2062960,0.2705772,194.6447476,174.2519491,151.4409110
112.2342200,0.2425967,194.1948092,174.1836274,151.1075092
112.2671540,0.1912814,194.6885501,173.9780129,150.7552375
112.2969810,0.1153775,194.5171604,173.6992850,150.6303371
112.3298640,0.0221832,194.2376187,173.8875361,151.1685927
112.3767370,-0.0626487,194.3533935,174.0716629,150.9801107
112.4127150,-0.1166120,194.2959026,174.0929921,151.2551347
112.4396420,-0.1297401,194.4334898,174.3940532,150.7430360
112.4765430,-0.1098997,194.2951205,173.8598408,151.1363822
112.5054650,-0.0831525,194.0543456,173.9102883,150.9481435
112.5353840,-0.0578125,194.5434918,174.1067054,150.7401910
112.5726970,-0.0280125,194.2002246,173.9876455,151.1531550
112.6016190,0.0066322,194.6333402,174.2360997,151.7659596
112.6355270,0.0434585,194.5391331,173.9796975,151.1551112
112.6654460,0.0781260,194.6514327,174.2794495,151.3333676
112.6973900,0.1139686,194.6170147,174.2916367,151.3606625
112.7312990,0.1469888,193.8367012,174.0599036,151.4770746
112.7771760,0.1678040,194.4606255,174.2787697,151.0009289
112.8100860,0.1735163,194.8225171,173.9365540,150.8950860
112.8439940,0.1667695,194.0460170,174.4000409,150.8488598
112.8739140,0.1579280,194.1978499,174.1642547,151.0965474
112.9048300,0.1456364,194.2767308,174.1138878,150.9672265
112.9417310,0.1277580,194.9398551,174.3068323,151.2462733
112.9716500,0.1138884,194.0656628,174.3311821,150.8340504
113.0005730,0.1129013,194.4802652,174.6123485,151.3153424
113.0334830,0.1176689,194.1413489,174.0099426,150.9791923
113.0643990,0.1017822,194.4057852,173.8839881,150.6787363
113.0993050,0.0609262,194.1076813,174.1667521,150.9602092
113.1292370,0.0221344,194.5747091,174.4374421,151.5556585
113.1761090,0.0004815,194.5758392,174.1997513,151.0413386
113.2100180,-0.0075867,194.8097491,174.4392225,150.8483135
113.2409340,0.0009638,194.7169007,174.5877275,151.3397816
113.2708540,0.0085563,193.8878832,173.5933964,150.8065213
113.3068320,-0.0418910,193.3286814,172.6939969,149.6093381
113.3367510,-0.1684858,194.0317111,173.2165358,149.5181580
113.3716570,-0.3245690,193.8448151,173.0567699,150.1027660
113.3995870,-0.4628402,193.7882244,173.3590218,150.0728524
113.4305030,-0.5563537,193.9145994,173.2435950,150.3703741
113.4644120,-0.5849751,194.2414044,173.8528098,150.4598525
113.4973230,-0.5312984,194.8081624,174.0505490,151.0326290
113.5312310,-0.3981445,194.5401286,174.2332020,151.1466197
113.5791020,-0.2126412,194.2520367,174.2263587,150.9193565
113.6102980,-0.0030138,194.2690808,174.5623718,151.0006155
113.6392200,0.1993494,194.2673503,174.0609074,150.9660244
113.6721320,0.3679307,194.5298585,174.6808156,151.0162297
113.7050580,0.5017467,194.7345614,174.6009001,151.0007327
113.7399630,0.5891905,194.9080269,174.1389953,150.6674262
113.7698830,0.6196103,194.4838275,174.7586564,150.9012026
113.8027940,0.6005500,194.6126070,173.9765185,151.0634523
113.8367190,0.5307672,194.2506801,174.2943084,150.6067169
113.8646430,0.4230690,194.4690192,174.1218474,150.9777893
113.8968230,0.3119300,194.9803199,174.8239318,151.4007577
113.9287370,0.2219417,194.7078452,174.3115063,150.5666318
113.9786020,0.1498532,194.3880613,174.5103011,150.3889065
114.0105160,0.0965981,194.6572765,174.7393430,150.7035187
114.0414330,0.0664440,194.2696547,174.4831531,150.6980162
114.0713520,0.0554630,194.7062387,174.9835264,150.8481241
114.1032660,0.0583131,195.0903854,174.4484709,150.7423544
114.1361770,0.0569594,194.6660740,174.6053127,150.2131353
114.1671610,0.0478876,194.6030265,174.7882463,151.0467454
114.2020660,0.0213735,194.8807591,173.7974697,150.2389035
114.2309880,-0.0369091,194.4245508,174.5838613,150.1809118
114.2679490,-0.1158352,193.9914136,173.7306806,150.1403141
114.2998630,-0.2214233,194.1108927,173.5125685,150.4634323
114.3287850,-0.3546561,194.0381679,173.5252734,149.4261399
114.3766860,-0.4948083,193.8231306,173.1858053,149.3304232
114.4085990,-0.6183682,194.0897277,173.6417079,150.1502682
114.4415170,-0.6806133,194.0712206,174.3176336,150.4926180
114.4764220,-0.6535019,194.4834375,174.0659375,150.4629167
114.5053440,-0.5649533,194.6249482,173.7686335,150.4869565
114.5352640,-0.4474557,194.1945874,174.2206215,150.7776291
114.5711660,-0.3111093,194.0983940,174.0090466,150.9028258
114.6021000,-0.1704013,194.2800787,174.1833713,150.1627666
114.6370060,-0.0343068,194.3158751,174.3828943,150.8580291
114.6649310,0.0884990,193.9758716,174.0618546,151.0461098
114.6988390,0.1849741,194.5634823,174.3837518,151.0147989
114.7317500,0.2457180,194.2799875,173.7840483,150.4239900
114.7746510,0.2634652,194.3470503,174.1307756,150.2689769
114.8075970,0.2557080,193.9739076,174.3360944,150.6422655
114.8385120,0.2566148,194.4322998,174.8532206,150.8502975
114.8714240,0.2701195,193.8887289,174.0750720,150.9079597
114.9053320,0.2741702,194.3626841,174.4722049,150.7464219
114.9412360,0.2664396,194.3976137,174.3591679,150.7397512
114.9721530,0.2640123,194.5126198,174.9474606,151.1653446
115.0020710,0.2697427,194.5851341,174.2962731,150.9567805
115.0329880,0.2748913,194.2693746,174.9794307,151.1954083
115.0649910,0.2737157,194.3591017,174.2473352,150.8490117
115.0959370,0.2558389,194.3465915,174.6534085,151.1858534
115.1288540,0.2512140,195.0005229,175.9094332,151.9169630
115.1767380,0.3173416,196.5061833,176.3444668,152.2576895
115.2116430,0.5037123,197.6331127,178.7747652,154.6936379
115.2415620,0.9005174,200.2598451,181.9732737,157.9405476
115.2735970,1.5736621,201.2440970,183.8909973,161.2040970
115.3044760,2.4759461,203.0929618,185.7141756,162.7673753
115.3364070,3.4686845,203.4899029,186.0724088,162.4857749
115.3713200,4.3974519,205.6510900,187.8116266,163.7216322
115.4022360,5.1899378,206.8946781,190.1287515,166.1623340
115.4341490,5.7980329,207.0736413,189.8165583,165.0445375
115.4640690,6.0744736,205.8133727,187.9562947,161.4275173
115.4979770,5.9165332,208.2700984,189.7143029,163.1357091
115.5268990,5.4622714,213.0069537,193.1918962,165.8400642
115.5778390,4.7201856,205.7736476,183.6170516,158.1396710
115.6087560,2.3159097,122.7817188,127.5126497,131.5484440
115.6436780,-3.3332531,124.5057064,129.2418327,133.0601172
115.6745950,-11.3922856,120.7056868,126.5838997,132.8879297
115.7065080,-18.3987529,220.2826618,196.8457468,170.1005291
115.7364510,-22.0970035,122.4062858,128.4969987,134.8762174
115.7703600,-24.1598419,121.9980046,128.3430827,134.8594727
115.8022740,-25.8970906,121.0447103,126.9209342,133.7429557
115.8381770,-26.7774120,121.0156022,127.2062467,133.5358073
115.8671160,-24.8942177,234.1938126,206.7142857,175.6902639
115.8960210,-17.8354069,230.4468335,204.3729476,172.2386630
115.9289310,-6.4787120,230.8705882,206.2517274,172.9273576
115.9797940,6.3148721,228.6091556,205.2706548,172.6711654
116.0107100,18.2823329,225.7857011,204.2695363,171.7858858
116.0416280,27.8852173,228.0384154,205.8579432,174.2052821
116.0725610,34.4111387,229.5456278,208.0823629,177.1755240
116.1074660,37.7273954,229.8120553,207.9740477,177.4468397
116.1383850,38.0245387,229.9492738,208.0420964,177.3626605
116.1693060,35.7423517,229.8593333,207.5615556,177.0862222
116.2042120,31.3988048,224.2135877,202.5316426,172.7989763
116.2331330,25.4788644,221.0449965,199.4277010,171.1448324
116.2640500,18.5378672,216.7356839,195.7337908,168.1930904
116.2969820,11.1146085,209.2447137,189.6277025,164.1337610
116.3288960,3.6259000,202.6830680,184.6435118,160.5313555
116.3767990,-3.4928952,199.3127106,182.6959557,158.3035628
116.4107270,-9.7755009,198.8622902,180.1794176,154.9471866
116.4406460,-14.8704080,199.8016529,179.1154664,153.5584416
116.4745820,-18.5493507,202.3543877,179.5460463,154.4421408
116.5045010,-20.7176168,200.8965517,178.9965517,152.1362069
116.5394070,-21.4639419,200.0647569,179.0832932,152.1511796
116.5723280,-20.9556393,199.8877031,181.3133641,152.9383944
116.5992550,-19.3755983,199.1334614,182.5283245,153.3086894
116.6341610,-17.0149661,199.7589286,182.2255639,153.6073778
116.6630830,-14.2624292,199.4539352,181.8328704,152.7937500
116.6979890,-11.4435341,199.6112145,182.9797580,153.2417403
116.7309000,-8.7607961,199.5437714,183.0365714,153.6432000
116.7777730,-6.3794184,199.9975214,182.2311852,152.5869761
116.8106840,-4.4406466,200.1542299,181.5331887,151.3566161
116.8436030,-2.9919044,200.2373524,181.5124368,150.1340641
116.8735220,-2.0122345,199.5919648,179.8951664,149.2557020
116.9024440,-1.4577783,200.4223172,179.5078395,149.3074730
116.9383480,-1.2263066,200.3850676,179.1998824,147.9608074
116.9712580,-1.2058287,199.8310135,177.5845913,147.2034895
117.0021750,-1.3288196,198.7739766,176.7093984,147.0749568
117.0330920,-1.4360277,201.9752363,180.2228733,150.3765595
117.0650050,-1.3076946,200.8688525,180.0007537,149.0945920
117.1009090,-0.9054740,200.9876289,179.4194939,149.4648547
117.1288330,-0.3417745,200.8775396,178.6357875,149.6259087
117.1767980,0.2670438,201.2595924,177.9351937,150.1217184
117.2067220,0.8476837,201.4695231,178.1109717,151.3237720
117.2426530,1.3821273,201.6929732,178.1714336,151.4553319
117.2745660,1.8656501,201.8295076,178.0835816,151.5037673
117.3074780,2.2740429,201.0611467,177.4780876,151.3675732
117.3365080,2.6634825,203.8048105,181.5573629,154.8577609
117.3693900,3.1431941,203.8450631,180.7769324,154.9017811
117.4013030,3.6646721,203.1439835,180.3543024,154.8428180
